1,1,53.38,60.21,123.63,59.940000000000005,1,1,1.0
1,2,314.24,0.0,397.46000000000004,114.75,1,1,1.0
2,1,40.03,57.66,116.37,58.28,1,1,1.0
2,2,313.92,0.0,397.46999999999997,114.63,1,1,1.0
3,1,26.69,55.11,109.11000000000001,56.61,1,1,1.0
3,2,313.61,0.0,397.46000000000004,114.5,1,1,1.0
4,1,13.34,52.55,101.86,54.96000000000001,1,1,1.0
4,2,313.3,0.0,397.46,114.37,1,1,1.0
5,1,0.0,50.0,94.6,53.3,1,1,1.0
5,2,312.98,0.0,397.47,114.24,1,1,1.0
6,1,0.0,46.25,76.35,51.900000000000006,1,1,1.0
6,2,312.67,0.0,397.46,114.12,1,1,1.0
7,1,0.0,42.51,58.1,50.49,1,1,1.0
7,2,312.36,0.0,397.46000000000004,113.99,1,1,1.0
8,1,0.0,42.51,41.7,45.79,1,1,1.0
8,2,312.04,0.0,397.46999999999997,113.86,1,1,1.0
9,1,0.0,42.51,25.3,41.089999999999996,1,1,1.0
9,2,311.73,0.0,397.46000000000004,113.73,1,1,1.0
10,2,311.42,0.0,397.46,113.61,1,1,1.0
11,2,311.1,0.0,397.47,113.48,1,1,1.0
12,3,815.92,163.38,144.08000000000004,107.36000000000001,1,1,1.0
12,2,310.79,0.0,397.46,113.35,1,1,1.0
13,3,776.95,156.13,183.04999999999995,111.82999999999998,1,1,1.0
13,2,310.48,0.0,397.46000000000004,113.22,1,1,1.0
14,3,737.99,148.87,222.01,116.31,1,1,1.0
14,2,310.16,0.0,397.46999999999997,113.09,1,1,1.0
15,3,699.03,141.62,260.97,120.77999999999997,1,1,1.0
15,2,309.85,0.0,397.4599999999999,112.97,1,1,1.0
16,3,660.07,134.37,270.92999999999995,117.43,1,1,1.0
16,2,309.54,0.0,397.46,112.84,1,1,1.0
17,3,621.11,127.11,265.89,114.08999999999999,1,1,1.0
17,4,0.0,168.07,72.93,101.98000000000002,1,1,1.0
17,2,309.22,0.0,397.47,112.71,1,1,1.0
18,3,582.14,119.86,260.86,110.74,1,1,1.0
18,4,0.0,171.68,95.69,110.64999999999998,1,1,1.0
18,2,308.91,0.0,397.46,112.58,1,1,1.0
19,3,543.18,112.6,255.82000000000005,107.4,1,1,1.0
19,4,0.0,175.29,118.44,119.33000000000001,1,1,1.0
19,2,308.6,0.0,397.4599999999999,112.46,1,1,1.0
20,3,514.46,107.68,242.83999999999992,105.07,1,1,1.0
20,4,0.0,178.9,141.2,127.99999999999997,1,1,1.0
20,2,308.28,0.0,397.47,112.33,1,1,1.0
21,3,485.73,102.76,229.87,102.73,1,1,1.0
21,4,0.0,188.65,168.3,133.95000000000002,1,1,1.0
21,2,307.97,0.0,397.4599999999999,112.2,1,1,1.0
22,3,457.01,97.84,222.09000000000003,100.4,1,1,1.0
22,4,0.0,198.4,195.4,139.9,1,1,1.0
22,2,307.84,0.0,397.59,112.2,1,1,1.0
23,3,428.29,92.92,214.31,98.07000000000001,1,1,1.0
23,4,18.78,207.2,212.39,148.2,1,1,1.0
23,2,307.71,0.0,397.71999999999997,112.2,1,1,1.0
24,3,399.56,88.0,206.54000000000002,95.72999999999999,1,1,1.0
24,4,37.57,216.0,229.36,156.5,1,1,1.0
24,2,307.59,0.0,397.84,112.2,1,1,1.0
25,3,377.23,84.8,199.26999999999998,91.97000000000001,1,1,1.0
25,4,56.35,224.8,246.35,164.8,1,1,1.0
25,2,307.46,0.0,397.96999999999997,112.2,1,1,1.0
26,3,354.9,81.6,192.0,88.20000000000002,1,1,1.0
26,4,87.4,238.12,266.12,177.48000000000002,1,1,1.0
26,2,307.33,0.0,398.09999999999997,112.2,1,1,1.0
27,3,332.56,78.4,184.73999999999995,84.43,1,1,1.0
27,4,118.45,251.44,285.89,190.16000000000003,1,1,1.0
27,2,307.21,0.0,398.21999999999997,112.2,1,1,1.0
28,3,310.23,75.2,177.46999999999997,80.67,1,1,1.0
28,4,149.5,264.76,305.66,202.84000000000003,1,1,1.0
28,2,307.08,0.0,398.34999999999997,112.2,1,1,1.0
29,3,287.9,72.0,170.20000000000005,76.9,1,1,1.0
29,4,180.55,278.08,325.43,215.52000000000004,1,1,1.0
29,2,306.95,0.0,398.47999999999996,112.2,1,1,1.0
30,3,268.66,68.37,166.32999999999998,75.51999999999998,1,1,1.0
30,4,211.6,291.4,345.19999999999993,228.20000000000005,1,1,1.0
30,2,306.82,0.0,398.60999999999996,112.2,1,1,1.0
31,3,249.43,64.75,162.45,74.13,1,1,1.0
31,5,810.25,150.24,149.75,96.53999999999999,1,1,1.0
31,4,250.54,304.72,380.6600000000001,235.27999999999997,1,1,1.0
31,2,306.7,0.0,398.72999999999996,112.2,1,1,1.0
32,3,230.19,61.12,158.57999999999998,72.74000000000001,1,1,1.0
32,5,769.88,141.71,190.12,105.07999999999998,1,1,1.0
32,4,301.63,323.66,405.84000000000003,216.33999999999997,1,1,1.0
32,2,306.57,0.0,398.85999999999996,112.2,1,1,1.0
33,3,214.2,58.87,153.28000000000003,71.35999999999999,1,1,1.0
33,5,729.5,133.19,230.5,113.61000000000001,1,1,1.0
33,4,352.73,342.6,431.0,197.39999999999998,1,1,1.0
33,2,306.44,0.0,398.98999999999995,112.2,1,1,1.0
34,3,198.21,56.63,147.98,69.97,1,1,1.0
34,5,689.13,124.66,237.26999999999998,109.1,1,1,1.0
34,4,403.82,361.54,456.18,178.45999999999998,1,1,1.0
34,2,306.31,0.0,399.11999999999995,112.2,1,1,1.0
