1,1,119.42,332.9,134.48000000000002,61.700000000000045,1,1,1.0
1,2,730.9,265.31,73.46000000000004,40.579999999999984,1,1,1.0
1,3,209.5,248.56,93.66000000000003,44.95999999999998,1,1,0.0
2,1,94.81,336.67,137.67,62.379999999999995,1,1,1.0
2,2,716.76,267.33,74.76999999999998,41.05000000000001,1,1,1.0
2,3,209.5,248.56,93.66000000000003,44.95999999999998,1,1,0.0
3,1,70.21,340.44,140.86,63.06,1,1,1.0
3,2,702.61,269.35,76.10000000000002,41.51999999999998,1,1,1.0
3,3,209.5,248.56,93.66000000000003,44.95999999999998,1,1,0.0
4,1,45.6,344.2,144.05,63.75,1,1,1.0
4,2,688.47,271.37,77.40999999999997,41.99000000000001,1,1,1.0
4,3,209.5,248.56,93.66000000000003,44.95999999999998,1,1,0.0
5,1,21.0,347.97,147.23,64.42999999999995,1,1,1.0
5,2,674.32,273.4,78.7299999999999,42.450000000000045,1,1,1.0
5,3,209.5,248.56,93.66000000000003,44.95999999999998,1,1,0.0
6,1,0.0,351.74,146.82,65.11000000000001,1,1,1.0
6,2,660.18,275.42,80.04000000000008,42.91999999999996,1,1,1.0
6,3,209.5,248.56,93.66000000000003,44.95999999999998,1,1,0.0
7,1,0.0,355.5,125.4,65.80000000000001,1,1,1.0
7,2,646.03,277.44,81.36000000000001,43.389999999999986,1,1,1.0
7,3,209.5,248.56,93.66000000000003,44.95999999999998,1,1,0.0
8,1,0.0,358.04,102.46,63.60999999999996,1,1,1.0
8,2,631.89,279.46,82.66999999999996,43.860000000000014,1,1,1.0
8,3,209.5,248.56,93.66000000000003,44.95999999999998,1,1,0.0
9,1,0.0,360.57,79.51,61.43000000000001,1,1,1.0
9,2,617.74,281.48,83.99000000000001,44.329999999999984,1,1,1.0
9,3,209.5,248.56,93.66000000000003,44.95999999999998,1,1,0.0
10,1,0.0,369.0,51.5,58.39999999999998,1,1,1.0
10,2,603.6,283.5,85.29999999999995,44.80000000000001,1,1,1.0
10,3,209.5,248.56,93.66000000000003,44.95999999999998,1,1,0.0
11,2,586.87,285.66,86.99000000000001,45.66999999999996,1,1,1.0
11,3,209.5,248.56,93.66000000000003,44.95999999999998,1,1,1.0
12,2,570.14,287.82,88.68000000000006,46.54000000000002,1,1,0.0
12,3,209.5,248.63,93.66000000000003,44.94999999999999,1,1,1.0
13,2,553.4,289.98,90.38,47.40999999999997,1,1,0.0
13,3,209.5,248.69,93.66000000000003,44.95999999999998,1,1,1.0
14,2,536.67,292.13,92.06000000000006,48.30000000000001,1,1,0.0
14,3,209.5,248.76,93.66000000000003,44.960000000000036,1,1,1.0
15,2,519.94,294.29,93.75,49.16999999999996,1,1,0.0
15,3,209.5,248.83,93.66000000000003,44.94999999999996,1,1,1.0
16,2,503.21,296.45,95.44,50.04000000000002,1,1,0.0
16,3,209.5,248.89,93.66000000000003,44.960000000000036,1,1,1.0
17,2,486.47,298.61,97.13999999999999,50.90999999999997,1,1,0.0
17,3,209.5,248.96,93.66000000000003,44.96000000000001,1,1,1.0
18,2,469.74,300.77,98.83000000000004,51.78000000000003,1,1,0.0
18,3,209.5,249.03,93.66000000000003,44.95000000000002,1,1,1.0
19,2,453.01,302.93,100.51999999999998,52.64999999999998,1,1,0.0
19,3,209.5,249.1,93.66000000000003,44.95000000000002,1,1,1.0
20,2,436.28,305.08,102.20000000000005,53.54000000000002,1,1,0.0
20,3,209.5,249.16,93.66000000000003,44.96000000000001,1,1,1.0
21,2,419.54,307.24,103.90000000000003,54.40999999999997,1,1,1.0
21,3,209.5,249.23,93.66000000000003,44.96000000000001,1,1,1.0
22,2,402.81,309.4,105.58999999999997,55.28000000000003,1,1,1.0
22,3,209.5,249.3,93.66000000000003,44.94999999999999,1,1,1.0
23,2,383.12,312.7,107.58999999999997,56.379999999999995,1,1,1.0
23,3,209.5,249.36,93.66000000000003,44.95999999999998,1,1,1.0
24,2,363.43,316.0,109.59999999999997,57.48000000000002,1,1,1.0
24,3,209.5,249.43,93.66000000000003,44.95999999999998,1,1,1.0
25,2,343.74,319.3,111.59999999999997,58.56999999999999,1,1,1.0
25,3,209.5,249.5,93.66000000000003,44.94999999999999,1,1,1.0
26,2,324.06,322.6,113.60000000000002,59.66999999999996,1,1,1.0
26,3,209.5,249.56,93.66000000000003,44.95999999999998,1,1,1.0
27,2,304.37,325.9,115.60000000000002,60.77000000000004,1,1,1.0
27,3,209.5,249.63,93.66000000000003,44.95999999999998,1,1,1.0
28,2,284.68,329.2,117.61000000000001,61.870000000000005,1,1,1.0
28,3,209.5,249.7,93.66000000000003,44.94999999999999,1,1,1.0
29,2,264.99,332.5,119.61000000000001,62.95999999999998,1,1,1.0
29,3,209.5,249.76,93.66000000000003,44.960000000000036,1,1,1.0
30,2,241.1,336.1,124.38000000000002,64.95999999999998,1,1,1.0
30,3,209.5,249.83,93.66000000000003,44.96000000000001,1,1,1.0
31,2,217.22,339.7,129.14000000000001,66.96000000000004,1,1,1.0
31,3,209.5,249.9,93.66000000000003,44.95000000000002,1,1,1.0
32,2,193.34,343.3,133.9,68.94999999999999,1,1,1.0
32,3,209.5,249.97,93.66000000000003,44.95000000000002,1,1,1.0
33,2,169.45,346.9,138.67000000000002,70.95000000000005,1,1,1.0
33,3,209.5,250.03,93.66000000000003,44.96000000000001,1,1,1.0
34,2,145.57,350.5,143.43,72.94999999999999,1,1,1.0
34,3,209.5,250.1,93.66000000000003,44.96000000000001,1,1,1.0
35,2,121.68,354.1,144.82,74.94,1,1,1.0
35,3,209.5,250.17,93.66000000000003,44.95000000000002,1,1,1.0
36,2,97.8,357.7,146.2,76.94,1,1,1.0
36,3,209.5,250.23,93.66000000000003,44.96000000000001,1,1,1.0
37,2,73.35,362.74,147.83,77.76999999999998,1,1,1.0
37,3,209.5,250.3,93.66000000000003,44.95999999999998,1,1,1.0
38,2,48.9,367.78,149.45,78.60000000000002,1,1,1.0
38,3,209.5,250.37,93.66000000000003,44.94999999999999,1,1,1.0
39,2,24.45,372.82,151.08,79.44,1,1,1.0
39,3,209.5,250.43,93.66000000000003,44.95999999999998,1,1,1.0
40,2,0.0,377.86,152.7,80.26999999999998,1,1,1.0
40,3,209.5,250.5,93.66000000000003,44.95999999999998,1,1,1.0
41,2,0.0,382.9,125.77,81.10000000000002,1,1,1.0
41,3,209.5,250.57,93.66000000000003,44.94999999999999,1,1,1.0
42,2,0.0,385.7,103.38,83.19999999999999,1,1,1.0
42,3,209.5,250.63,93.66000000000003,44.95999999999998,1,1,1.0
43,2,0.0,385.0,76.09,83.19999999999999,1,1,1.0
43,3,209.5,250.7,93.66000000000003,44.960000000000036,1,1,1.0
44,2,0.0,389.2,50.91,83.19999999999999,1,1,1.0
44,3,209.5,250.77,93.66000000000003,44.95000000000002,1,1,1.0
45,3,209.5,250.84,93.66000000000003,44.95000000000002,1,1,1.0
46,3,209.5,250.9,93.66000000000003,44.96000000000001,1,1,1.0
47,3,209.5,250.97,93.66000000000003,44.96000000000001,1,1,1.0
48,3,209.5,251.04,93.66000000000003,44.95000000000002,1,1,1.0
49,3,209.5,251.1,93.66000000000003,44.96000000000001,1,1,1.0
50,3,209.5,251.17,93.66000000000003,44.96000000000001,1,1,1.0
51,3,209.5,251.24,93.66000000000003,44.94999999999999,1,1,1.0
52,3,209.5,251.3,93.66000000000003,44.95999999999998,1,1,1.0
53,3,209.5,251.37,93.66000000000003,44.95999999999998,1,1,1.0
54,3,209.5,251.44,93.66000000000003,44.94999999999999,1,1,1.0
55,3,209.5,251.5,93.66000000000003,44.95999999999998,1,1,1.0
56,3,209.5,251.57,93.66000000000003,44.95999999999998,1,1,1.0
57,4,923.78,224.98,36.22000000000003,66.52000000000001,1,1,1.0
57,3,209.5,251.64,93.66000000000003,44.94999999999999,1,1,1.0
58,4,917.7,225.08,42.299999999999955,68.15,1,1,1.0
58,3,209.5,251.71,93.66000000000003,44.95000000000002,1,1,1.0
59,4,911.61,225.18,48.389999999999986,69.79000000000002,1,1,1.0
59,3,209.5,251.77,93.66000000000003,44.96000000000001,1,1,1.0
60,4,905.53,225.28,54.47000000000003,71.41999999999999,1,1,1.0
60,3,209.5,251.84,93.66000000000003,44.96000000000001,1,1,1.0
61,4,899.44,225.38,60.559999999999945,73.05000000000001,1,1,1.0
61,3,209.5,251.91,93.66000000000003,44.95000000000002,1,1,1.0
62,4,893.36,225.48,66.63999999999999,74.69000000000003,1,1,1.0
62,3,209.5,251.97,93.66000000000003,44.96000000000001,1,1,1.0
63,4,887.27,225.59,72.73000000000002,76.30999999999997,1,1,1.0
63,3,209.5,252.04,93.66000000000003,44.96000000000001,1,1,1.0
64,4,881.18,225.69,78.82000000000005,77.94,1,1,1.0
64,3,209.5,252.11,93.66000000000003,44.94999999999999,1,1,1.0
65,4,875.1,225.79,84.89999999999998,79.58000000000001,1,1,1.0
65,3,209.5,252.17,93.66000000000003,44.96000000000001,1,1,1.0
66,4,869.01,225.89,90.99000000000001,81.21000000000004,1,1,1.0
66,3,209.5,252.24,93.66000000000003,44.95999999999998,1,1,1.0
67,4,862.93,225.99,97.07000000000005,82.83999999999997,1,1,1.0
67,3,209.5,252.31,93.66000000000003,44.94999999999999,1,1,1.0
68,4,856.84,226.09,103.15999999999997,84.47999999999999,1,1,1.0
68,3,209.5,252.38,93.66000000000003,44.94999999999999,1,1,1.0
69,4,850.76,226.2,109.24000000000001,86.10000000000002,1,1,1.0
69,3,209.5,252.44,93.66000000000003,44.95999999999998,1,1,1.0
70,4,844.67,226.3,115.33000000000004,87.72999999999996,1,1,1.0
70,3,209.5,252.51,93.66000000000003,44.960000000000036,1,1,1.0
71,4,838.59,226.4,121.40999999999997,89.36999999999998,1,1,1.0
71,3,209.5,252.58,93.66000000000003,44.94999999999996,1,1,1.0
72,4,832.5,226.5,127.5,91.0,1,1,1.0
72,3,209.5,252.64,93.66000000000003,44.960000000000036,1,1,1.0
73,4,823.33,227.35,136.66999999999996,92.22,1,1,1.0
73,3,209.5,252.71,93.66000000000003,44.96000000000001,1,1,1.0
74,4,814.16,228.21,145.84000000000003,93.42999999999998,1,1,1.0
74,3,209.5,252.78,93.66000000000003,44.95000000000002,1,1,1.0
75,4,804.99,229.06,155.01,94.63999999999999,1,1,1.0
75,3,209.5,252.84,93.66000000000003,44.96000000000001,1,1,1.0
76,4,795.82,229.92,164.17999999999995,93.78,1,1,1.0
76,3,209.5,252.91,93.66000000000003,44.96000000000001,1,1,1.0
77,4,789.0,230.77,167.67999999999995,94.83000000000001,1,1,1.0
77,3,209.5,252.98,93.66000000000003,44.95000000000002,1,1,1.0
78,4,782.17,231.63,171.19000000000005,95.87,1,1,1.0
78,3,209.5,253.04,93.66000000000003,44.96000000000001,1,1,1.0
79,4,775.35,232.48,174.68999999999994,96.91999999999999,1,1,1.0
79,3,209.5,253.11,93.66000000000003,44.95999999999998,1,1,1.0
80,4,768.52,233.34,178.20000000000005,97.96000000000001,1,1,1.0
80,3,209.5,253.18,93.66000000000003,44.94999999999999,1,1,1.0
81,4,761.7,234.19,181.69999999999993,99.00999999999999,1,1,1.0
81,3,209.5,253.25,93.66000000000003,44.94999999999999,1,1,1.0
